url,title,views,likes,dislikes,channel_name,publish_date,channel_subscriber_count
https://www.youtube.com/watch?v=7FNdnPjJYSw,YOU RAISE ME UP - VERSION KIDS AT MISS WORLD 2017 (AMAZING),4099173,30827,1923,Hi Miss,Nov 18 2017,25K
https://www.youtube.com/watch?v=REAhSTmi5Kk,POWERFUL LOVE SONGS! Emotional Moments & MORE On Britain's Got Talent & American Idol | Top Talents,2484464,20568,820,Top Talent,Sep 29 2017,850K
https://www.youtube.com/watch?v=FWnVVs1Wxo8,JEFFREY LI -《Tell_Me_Why》开嗓吓懵圈9_李成宇深情满满超感人,366347,2320,46,jeffrey limusic,Jun 2 2016,30K
https://www.youtube.com/watch?v=ZoGYRgOa3PM,TNT Boys Sing Beyonce's Listen | Little Big Shots,3206310,65591,617,Little Big Shots UK,Apr 22 2018,170K
https://www.youtube.com/watch?v=ahBKccnk6Vg,MOST SATISFYING CLEAR SLIME SMOOTHIE! BEST CLEAR SLIME ETSY SMOOTHIE!,130766,7546,270,Nicole Skyes,Jul 10 2018,3.9M
https://www.youtube.com/watch?v=MOttWAdd9Yo,America's Got Talent Jeffrey Li Reaction!!!!,10953,176,6,SDRL Official,Jun 20 2018,3K
https://www.youtube.com/watch?v=QVV-h-p6igU,Jake Quickenden sings Say Something and All Of Me | Room Auditions Week 2 | The X Factor UK 2014,30219001,194115,4150,The X Factor UK,Sep 7 2014,6.5M
https://www.youtube.com/watch?v=V5xRprbAz7E,Daniel Emmet: Simon Cowell Gives Singer Impossible Challenge - America's Got Talent 2018,2783566,29085,904,America's Got Talent,Jun 19 2018,7.2M
https://www.youtube.com/watch?v=83fGoM_xGlE,America's Got Talent 2016 Malevo Classic Argentinian Gaucho Act Full Audition Clip S11E02,2395896,13611,296,Anthony Ying,Jun 8 2016,1.6M
https://www.youtube.com/watch?v=CNNAqAJ256U,Most Beautiful Moments of Respect and Fair Play in Sports • HD,14407579,75524,4008,Spor Delisi HD,Nov 25 2017,335K
https://www.youtube.com/watch?v=sNJontJWQ1Y,LEGO POKEMON BACK TO SCHOOL,2287265,4898,1309,Poke Humor,Sep 4 2017,218K
https://www.youtube.com/watch?v=wnM7vetnaxM,Dibuja y Colorea Pikachu de Pokemon - Dibujos Para Niños - Learn Colors / FunKeep,9772790,16048,6717,FunKeep,Jun 13 2017,1.3M
https://www.youtube.com/watch?v=1BhG-dsinmM,LARVA | EL CHUPA CHUPS | 2018 Película Completa | Dibujos animados para niños | WildBrain,1894624,4355,1422,WildBrain en Español,Apr 17 2018,871K
https://www.youtube.com/watch?v=Vw6zP7n0ais,Pokémon Omega Ruby and Pokémon Alpha Sapphire Animated Trailer,24632310,105814,5053,The Official Pokémon YouTube channel,Nov 20 2014,2.5M
https://www.youtube.com/watch?v=nShz5rkeX2E,Masha y el Oso - Episodios favoritos de Masha (Mejor compilación de los dibujos animados),103537046,132048,76075,Masha y el Oso,Mar 24 2017,3.4M
https://www.youtube.com/watch?v=e01Cb7Jmars,충격!! 포켓몬을 전자렌지에 넣었더니 메가 진화를!! - 두두팝 토이 (Microwave Pokemon Go),4075554,12610,3911,DuDuPopTOY,Jan 11 2017,3.2M
https://www.youtube.com/watch?v=g5U80FZH0e0,Catching POKEMON GO Balls With Truck And JCB - Video For Kids - Pokemon Cartoon,6419586,5305,3028,Mega Kids Tv,Aug 17 2016,
https://www.youtube.com/watch?v=I243N28rwkM,Pokemon Pikachu Dance Song remix | Nursery Rhymes & Kids Songs,15216148,36892,18650,Media For Kids,Nov 6 2017,1.4M
https://www.youtube.com/watch?v=_F7Vyb5s3o0,Camión y Coches - Carritos Para Niños - Caricaturas de carros - Colección 1 hora!,439692,471,295,Tiki Taki Camiónes,May 25 2018,100K
https://www.youtube.com/watch?v=ru3oOi8Alhs,CON HEO ĐẤT REMIX 🐖🐷 CON CÒ BÉ BÉ Chú Ếch Con 🐸 LK Nhạc thiếu nhi sôi động cho thiếu nhi,11463194,24763,18015,CON HEO DAT TV,Oct 13 2017,
https://www.youtube.com/watch?v=ZEU_ZX3ksG8,Pikachu Song // Pokemon Go // Baby Pikachu,7325842,25269,5062,Kids Channel Yest Argenis,Sep 9 2016,21K
https://www.youtube.com/watch?v=tjbTryZr5ko,Giant POKEMON Play-Doh Surprise Egg with European McDonald's Happy Meal POKEMON Toys & Figures,430090,1210,256,Super Surprise Toy TV,Oct 26 2016,26K
https://www.youtube.com/watch?v=6QG4n3-rKTs,"20 Surprise Eggs, Kinder Surprise Cars 2 Thomas Spongebob Disney Pixar",881306517,511375,361447,SurpriseToys,Jun 27 2013,2.9M
https://www.youtube.com/watch?v=vl8kDyOb7fs,Evolution of Mewtwo Battles (1998 - 2017),1765979,13948,1424,NintendoCentral,Dec 4 2017,169K
https://www.youtube.com/watch?v=Ocst_pQIY6M,BEST UPCOMING MOVIE TRAILERS 2018 (MAY),5359102,41842,2872,Furious Trailer,May 31 2018,1M
https://www.youtube.com/watch?v=30ThFGMUhQk,Goku's race with Mez,2486835,14353,672,AniClips,Mar 13 2018,3.6K
https://www.youtube.com/watch?v=xdsEqdl0lQY,Top 10 Strongest Pokemon Owned By Ash,5515963,37533,3839,MysticUmbreon,Mar 4 2017,242K
https://www.youtube.com/watch?v=KML9IdbfMJg,15 MOST SATISFYING Redstone Contraptions in Minecraft!,1015101,21213,1208,Mumbo Jumbo,Jun 16 2018,2.2M
https://www.youtube.com/watch?v=DM2DKuVEwnA,Pokémon FireRed / LeafGreen - All Legendary Pokémon Locations,271604,3069,233,Nintendo Unity,May 20 2018,328K
https://www.youtube.com/watch?v=f37vwdw0-Jg,What Happens When You Use 5 Rainbow Matter In Pokemon Quest? Pokemon Quest Advanced Cooking Guide,836352,6345,1654,Verlisify,Jun 2 2018,423K
https://www.youtube.com/watch?v=rnQkDbHzpkE,Pokemon In Real Life 2018 | Top 25s | All Characters,9293778,49394,8621,Top 25s,Mar 11 2018,
https://www.youtube.com/watch?v=ejylEVenw68,what happens when you catch all 386?,2284621,14674,2433,ANINJALAWNGNOME,Jul 7 2014,2.4K
https://www.youtube.com/watch?v=4zTcwCw1PaU,Future Pokemon Evolutions 2 Fanmade,3348038,31305,3407,Adve Adminis,Jul 1 2017,80K
https://www.youtube.com/watch?v=08YUmefxjLA,Evolution of Mythical Pokemon - Mew and Celebi (1998 - 2010),276299,1918,152,NintendoCentral,Jan 28 2018,169K
https://www.youtube.com/watch?v=0L-dLOSgXGE,Playing OLD Pokemon games 15 YEARS LATER! (100% Pokedex),1374555,19922,2338,MoreAliA,Dec 30 2017,5.1M
https://www.youtube.com/watch?v=BCXpYDrPyK8,The REAL LIFE Pokemon Center in Japan!!,2923510,25840,1651,UnlistedLeaf,Jan 4 2017,1.6M
https://www.youtube.com/watch?v=NLwb5-r5Stw,Jorge el Curioso en Español 🐵Compilación de 1 Hora  🐵 Episodio Completo 🐵 Caricaturas Para Niños,11613721,29246,13870,Jorge el Curioso en Español,Dec 30 2017,1.4M
https://www.youtube.com/watch?v=eQynuCD0NW4,Pokémon origins episode 1,1094215,7905,433,Gamer Nation,Jul 2 2015,14K
https://www.youtube.com/watch?v=ukUbI5z4Kxo,Super Mario Party - E3 2018 Gameplay [HD],37664,430,17,GamersPrey,Jun 13 2018,21K
https://www.youtube.com/watch?v=HdpKdLCr3A4,8 Pokemon Let's Go Changes You Should Know! | The Leaderboard,231257,2697,237,The Leaderboard,Jun 12 2018,685K
https://www.youtube.com/watch?v=8_2OW5Lqe8c,Top Pokemon Mega Evolutions Fanart Compilation - Fan Requests Week #2,2116439,25202,2465,Shin Art,Jul 8 2017,357K
https://www.youtube.com/watch?v=XDzdFR3MDWo,The Pokémon Timeline (With Sun and Moon) - Ft Gnoggin,1551365,29292,1340,Commonwealth Realm,Nov 19 2016,147K
https://www.youtube.com/watch?v=T8Nfq_LEgdM,Pokemon Evolution That You Wish Existed! #2 [Gen 1],2461930,11777,1735,M.G.C Black Buster,Jul 22 2017,8.6K
https://www.youtube.com/watch?v=kvZG-o8r-Ts,How To Evolve Pokémon,11468031,34089,5893,D.T Drawing,Sep 22 2017,154K
https://www.youtube.com/watch?v=QvZUBiVMIzk,POKEMON Play-Doh and MAGIC MICROWAVE Surprise Cooking Playset | Compilation,12284264,44956,8377,Toys Unlimited,Oct 15 2016,5.3M
https://www.youtube.com/watch?v=XtEsQIpNzME,THE BEST WAY TO FIND SHINY POKÉMON IN POKÉMON GO,415629,7497,1122,Trainer Tips,Jun 14 2018,740K
https://www.youtube.com/watch?v=-XPWITFfOxM,Lego Pokemon The Movie,1509295,5198,805,Dino5500,Sep 22 2017,292K
https://www.youtube.com/watch?v=wk7qkgS-TTg,POKEMON GO IN REAL LIFE!| HOW TO CATCH PIKACHU IN POKEMON GO,42684832,51948,22547,leos play time,Jul 19 2016,81K
https://www.youtube.com/watch?v=ufuBKtXsMMs,Water Slide Fun OUTDOOR PLAYGROUND with Tiny Dinosaur Dino Mecard Toys,233067,,,Ani King,Jul 10 2018,
https://www.youtube.com/watch?v=nuqaIuCoS6Q,Ash vs. Misty (Pokémon Sun/Moon) - Battle of Companions,1291863,4276,946,VS Network,Mar 2 2018,84K
https://www.youtube.com/watch?v=hU-d9s6CeeY,Catching Your Favorite Pokemon At Carls Collectibles #5! GENGAR STUFF! CARLS SHOP IS HAUNTED! HELP!!,1032164,7596,417,HardCorllector,Mar 14 2017,341K
https://www.youtube.com/watch?v=eGoi7Dog28U,Pokemon Car Race | Run!! Lumiose City | Toys Video For Kids,929678,3196,442,ALPACO,Feb 15 2018,693K
https://www.youtube.com/watch?v=1LE-hEL0MgM,Pokemon Starters [Outdated Version],7090425,28956,2806,Nifhail Zambri,Sep 16 2016,24K
https://www.youtube.com/watch?v=0thgejePqLk,Larva Movie 2018 ❤️ Yellow Pikachu ►  Larva Cartoons Best New Collection 2018,365661,1018,378,TV Cartoon TV,Feb 27 2018,
https://www.youtube.com/watch?v=SrNxXAcyOlQ,Pokemon Evolutions You Wish Existed! Legendary Pokemon Fusion Part 2,15434891,52313,7168,OFishAS,Jan 13 2017,32K
https://www.youtube.com/watch?v=3zNQO8O5YpE,Pokemon Toy Challenge with Pikachu and Ash Ketchum ! || Toy Review || Konas2002,247527,815,154,konas2002,Mar 24 2018,563K
https://www.youtube.com/watch?v=UcqEwXAQnSc,Mixing Random Things Into Store Bought Slime - Most Satisfying Slime Video #4| Boom Slime,91175,967,121,Boom Slime,Jul 9 2018,43K
https://www.youtube.com/watch?v=8bkIEFoO0g0,Learn Colors with Pokemon GO Poke Balls Slime Clay Surprise Toys with Cooking Microwave Oven Playset,12972083,,,Kids TV HD EggVideos.com,Aug 17 2016,
https://www.youtube.com/watch?v=NAnMhCH_iMw,Pokémon origins episode 2,1570336,9945,356,Gamer Nation,Jul 2 2015,14K
https://www.youtube.com/watch?v=4V9yWxK8Y7U,Pokémon origins episode 3,1487932,9476,340,Gamer Nation,Jul 2 2015,14K
https://www.youtube.com/watch?v=IxuYTTVbzeM,Những Chú Cừu Thông Minh - Phần 3 (1 HOUR),8128550,12364,3798,Shaun the Sheep [ViệtNam],Oct 24 2016,317K
https://www.youtube.com/watch?v=6ml27z1Ju34,Pokémon Origins Episode 4,2308035,14407,560,Gamer Nation,Jul 2 2015,14K
https://www.youtube.com/watch?v=ShGwH_QQAN4,Pokemon Re-enacted by Ponies,31009592,87030,10157,Jacob Kitts,Feb 19 2013,213K
https://www.youtube.com/watch?v=UgNdrVIqs-Q,PULLING A GOLD HYPER RARE GX!! (Rarest Card in Set) - Opening a Pokémon GX BATTLE BOOST Booster Box,3024979,20056,3774,TyranitarTube,Oct 27 2017,712K
https://www.youtube.com/watch?v=mek-WMIVy5U,BW Adventures in Unova and Beyond: Beheeyem Faces | Pokémon | Cartoon Network,339314,758,60,Cartoon Network,Oct 7 2013,3.1M
https://www.youtube.com/watch?v=wCgqrxn-8yE,THE SAD STORY OF JAKE - Pokemon Brick Bronze,1178098,7799,844,Buurman,Apr 25 2017,3.8K
https://www.youtube.com/watch?v=9DIsFwqVFyw,"Pokémon: Pikachu, ¿qué llave es? | Corto P17 [Castellano]",4038808,10859,2124,Canal PokémonTV,Mar 5 2018,14K
https://www.youtube.com/watch?v=ceoZoCpjULQ,Pokémon Générations - Épisode 8 : La caverne,2245168,,,La chaîne officielle Pokémon en français,Oct 21 2016,156K
https://www.youtube.com/watch?v=sePWY9b7IYc,Shaun The Sheep 2018 Full Episodes English | TAKE AWAY | Shaun The Sheep Season 4,37189,170,55,BIGFUN,Jul 10 2018,
https://www.youtube.com/watch?v=7SdzX4k5C2U,"Ahhhhh! My Arm! Your Biting To Hard! Dragon Vs Croc! Ash, Iris and Trip Then There Were Th",138183,541,130,Scott Downs,Feb 1 2017,705
https://www.youtube.com/watch?v=zyIE0HMaHHQ,POKEMON GO In Real Life + Ryan vs Team Rocket!!!,3657591,5038,1686,Ryan ToysReview,Jun 16 2018,14M
https://www.youtube.com/watch?v=zVaiD875x_k,FROZEN ELSA POLICE STOPS SUPERHERO BABIES ❤ Play Doh Cartoons For Kids ❤ Play Doh Stop Motion,8379987,25427,12161,Doggy Doggy Play Doh Cartoons,Mar 13 2018,7.7M
https://www.youtube.com/watch?v=ihoZcniQ23k,HULK BABY SITTER ❤ Superhero & Frozen Elsa Play Doh Cartoons For Kids ❤ Play Doh Stop Motion,2525518,8807,4097,Doggy Doggy Play Doh Cartoons,Mar 8 2018,7.7M
https://www.youtube.com/watch?v=kPR2Mph45O0,ELSA POLICE & BABY HULK STOP THE TRAFFIC ❤ Superhero & Frozen Elsa Play Doh Cartoons For Kids,2572540,7223,3292,Doggy Doggy Play Doh Cartoons,Mar 1 2018,7.7M
https://www.youtube.com/watch?v=2-pJzVq7c0k,Superhero Babies Go To Bed ❤ Hulk & Frozen Elsa Cartoons For Kids ❤ Play Doh Stop Motion,294932,1493,713,Doggy Doggy Play Doh Cartoons,Feb 26 2018,7.7M
https://www.youtube.com/watch?v=TEO86iL1T2g,Superhero Babies Play with Sand ❤ Hulk & Frozen Elsa Cartoons For Kids ❤ Play Doh Stop Motion Movies,857236,2577,1234,Doggy Doggy Play Doh Cartoons,Mar 1 2018,7.7M
https://www.youtube.com/watch?v=8PblOBIb5JI,BATTLE: Winning Valkyrie .12.Vl VS Revive Phoenix .10.Fr - Beyblade Burst Super Z/Cho-Z,54028,970,16,BeybladeGeeks,Jul 9 2018,569K
https://www.youtube.com/watch?v=ZAKlsKCL10E,RPGMaker xp Pokemon Game: Pokemon DarkFlame FireRed Remake,2486797,12238,1638,Martinixon,Jun 24 2009,7.2K
https://www.youtube.com/watch?v=3xZz_9EwOyI,BABY HULK PLAY DOH CARTOONS ❤ Superhero & Frozen Elsa Cartoons For Kids ❤ Stop Motion Videos,528578,1969,939,Doggy Doggy Play Doh Cartoons,Feb 24 2018,7.7M
https://www.youtube.com/watch?v=YottRdbolCk,Superhero Hulk & Joker Cartoons ❤ Frozen Elsa Play Doh Cartoons & Stop Motion Videos For Kids,1755389,6084,2900,Doggy Doggy Play Doh Cartoons,Feb 17 2018,7.7M
https://www.youtube.com/watch?v=ItnhqyDySTI,Elsa Plays with Sand ❤ Superhero & Frozen Elsa Cartoons For Kids ❤ Play Doh Cartoons & Stop Motion,2457377,7509,3489,Doggy Doggy Play Doh Cartoons,Feb 12 2018,7.7M
https://www.youtube.com/watch?v=tF1flAyNmVg,Superhero Babies Learning Professions ❤ Hulk & Frozen Elsa Play Doh Cartoons & Stop Motion Movies,14065197,29049,13736,Doggy Doggy Play Doh Cartoons,Feb 1 2018,7.7M
https://www.youtube.com/watch?v=NX1Dasge4hQ,Frozen Elsa Teaches Rollerblading - Superhero Babies Play Doh Cartoons & Stop Motion Movies,489794,1657,725,Doggy Doggy Play Doh Cartoons,Jan 11 2018,7.7M
https://www.youtube.com/watch?v=q2K638wPINo,Frozen Elsa & Hulk Play Pac-Man Game ❤ Superhero Play Doh Cartoons & Stop Motion Movies,7329821,13350,5628,Doggy Doggy Play Doh Cartoons,Feb 8 2018,7.7M
https://www.youtube.com/watch?v=ls890yHm7f8,❤ FROZEN ELSA CHEF ❤ Superhero Babies And Hulk Play Doh Cartoons & Stop Motion Movies,3247171,7711,3479,Doggy Doggy Play Doh Cartoons,Jan 13 2018,7.7M
https://www.youtube.com/watch?v=gvvmH5u3Mz0,,,,,,,
https://www.youtube.com/watch?v=G4oU3tnCYu4,Frozen Elsa & Spiderman Eat GIANT Sandwich - Superhero Babies Play Doh Cartoons & Stop Motion Movies,3282277,9581,4235,Doggy Doggy Play Doh Cartoons,Jan 5 2018,7.7M
https://www.youtube.com/watch?v=8P0vybyPeUg,,,,,,,
https://www.youtube.com/watch?v=Ggfnp9huuXw,Superhero Babies Play with Sand Superhero Play Doh Cartoons Stop Motion Animations,5395055,9297,4840,Doggy Doggy Play Doh Cartoons,Dec 20 2017,7.7M
https://www.youtube.com/watch?v=1Hj8IQ5ZdZA,Frozen Elsa Makes A Christmas Tree Superhero Babies Play Doh Cartoons Stop Motion Animations,1822447,5174,2499,Doggy Doggy Play Doh Cartoons,Dec 21 2017,7.7M
https://www.youtube.com/watch?v=8o-WBEpfxZ0,,,,,,,
https://www.youtube.com/watch?v=PzYmejz8lxo,Frozen Elsa Is Cooking Chef Elsa Play Doh Cartoons Superhero Babies Hulk Spiderman Stop Motion,12803042,32220,13432,Doggy Doggy Play Doh Cartoons,Dec 14 2017,7.7M
https://www.youtube.com/watch?v=lv3WeaqcisA,,,,,,,
https://www.youtube.com/watch?v=QlN7y7iHECA,Baby Elsa Sleeps Frozen Elsa Superhero Babies Play Doh Cartoons Stop Motion Animations,1870776,5773,3249,Doggy Doggy Play Doh Cartoons,Dec 13 2017,7.7M
https://www.youtube.com/watch?v=S1WijtqnIaE,,,,,,,
https://www.youtube.com/watch?v=UNTkBovVvdI,,,,,,,
https://www.youtube.com/watch?v=pzUt8hGvEwk,Superhero Babies Make A Snowman ❤ Play Doh Cartoons w/ Frozen Elsa & Hulk Stop Motion Movies,468225,1704,820,Doggy Doggy Play Doh Cartoons,Jan 18 2018,7.7M
https://www.youtube.com/watch?v=4br6m8axEf4,Hulk Captain America Superhero Babies Play Doh Cartoons Stop Motion Animations,2366752,5591,2719,Doggy Doggy Play Doh Cartoons,Dec 3 2017,7.7M
https://www.youtube.com/watch?v=wgZHR0BySE4,Patrulla Canina Paw Patrol Marshall Play Doh Cartoon Stop Motion Frozen Elsa Hulk Superhero Babies,38895,273,114,Doggy Doggy Play Doh Cartoons,Dec 6 2017,7.7M
https://www.youtube.com/watch?v=GaV-XqTxb0c,Frozen Elsa Baby Hulk Giant Surprise Egg Superhero Babies Play Doh Cartoons Stop Motion,4353174,11126,5207,Doggy Doggy Play Doh Cartoons,Nov 30 2017,7.7M
https://www.youtube.com/watch?v=JIlL0KWYYGI,Frozen Elsa Mermaid & Princess Ariel The Little Mermaid Play Doh Cartoons Stop Motion Animations,9056745,16166,6059,Doggy Doggy Play Doh Cartoons,Nov 25 2017,7.7M
https://www.youtube.com/watch?v=WWenXyws5s4,Superhero Babies Cooking Pizza Frozen Elsa Hulk Play Doh Cartoons Stop Motion Animations,1590665,3125,1365,Doggy Doggy Play Doh Cartoons,Nov 25 2017,7.7M
https://www.youtube.com/watch?v=tGkq8Rm2TN8,Frozen Elsa Y Spiderman en el parque 💗 Dibujos Animados Infantiles Play Doh Stop Motion,6453092,14470,5957,InfantiLandia,Mar 24 2018,4.6M
https://www.youtube.com/watch?v=ZTxmakyEEfU,"SUPERHERO BABIES BUILDING A HOUSE ❤ Spiderman, Hulk & Frozen Elsa Play Doh Cartoons For Kids",51561856,136974,64680,Doggy Doggy Play Doh Cartoons,Jun 1 2018,7.7M
https://www.youtube.com/watch?v=ORO1Dsj7gPo,Baby Hulk Buys Ice Creams w/ Joker Play Doh Cartoons Stop Motion Animations,67263927,137216,63045,Doggy Doggy Play Doh Cartoons,Dec 27 2017,7.7M
https://www.youtube.com/watch?v=zvAa2uEwp2A,JUST LIKE HOME Deluxe KITCHEN Appliance Full Set with Play-doh,74600317,84600,32816,Toys Unlimited,Sep 14 2016,5.3M
https://www.youtube.com/watch?v=Ol7HWZxH4ug,"FROZEN ELSA NEW HAIR STYLES  ❤ Spiderman, Hulk & Frozen Elsa Play Doh Cartoons For Kids",69948,806,318,Doggy Doggy Play Doh Cartoons,Jul 10 2018,7.7M
https://www.youtube.com/watch?v=cGsEYmkX8Xw,LA GRAN HABITACIÓN DE GOMINOLAS DE LA PRINCESA ELSA 💗 Dibujos Animados Infantiles Con Play Doh,76708690,134926,58831,InfantiLandia,Jan 3 2018,4.6M
https://www.youtube.com/watch?v=XxQUwtAfeaA,"HULK & THE GUMBALL MACHINE ❤ Spiderman, Hulk & Frozen Elsa Play Doh Cartoons For Kids",21726555,62566,28543,Doggy Doggy Play Doh Cartoons,May 15 2018,7.7M
https://www.youtube.com/watch?v=akmkbiscpTM,"BABY HULK MAKES A KARATE DEMOSTRATION ❤ Spiderman, Hulk & Frozen Elsa Play Doh Cartoons For Kids",5720431,16809,6892,Doggy Doggy Play Doh Cartoons,Jun 16 2018,7.7M
https://www.youtube.com/watch?v=3olN8F76pS4,Superhero Babies Open Christmas Presents Play Doh Cartoons w/ Frozen Elsa Hulk Spiderman Stop Motion,9579670,27045,12507,Doggy Doggy Play Doh Cartoons,Dec 24 2017,7.7M
https://www.youtube.com/watch?v=1R4bQ1AHUc8,FROZEN ELSA NEW RAINBOW COLOR DRESS ❤ Superhero & Frozen Elsa Play Doh Cartoons For Kids,9812437,28025,11501,Doggy Doggy Play Doh Cartoons,May 10 2018,7.7M
https://www.youtube.com/watch?v=ge5oqkEXvg8,Pokemon Center Exclusive Blind Bags Opening,696389,10262,356,UnlistedLeaf,Jan 24 2017,1.6M
https://www.youtube.com/watch?v=36FmGCtCVfc,FROZEN ELSA & ANNA PLAY WTH DOLLS ❤ Superhero & Frozen Elsa Play Doh Cartoons For Kids,21816526,70317,29578,Doggy Doggy Play Doh Cartoons,Jun 16 2018,7.7M
https://www.youtube.com/watch?v=-Bbrek9EJbA,Opening: Pokemon Treasure Chest! ORAS-themed lunchbox tin FULL of goodies!,1795657,6352,1642,INVISIGOTH,Dec 21 2014,225K
https://www.youtube.com/watch?v=EsSn8zvayFU,HOW TO MAKE SANTA COME TO YOUR HOUSE EARLY!? HUGE TOY HAUL! CHRISTMAS SUPRISE & MYSTERY BOX OPENING!,1913626,19866,1913,HardCorllector,Dec 18 2017,341K
https://www.youtube.com/watch?v=BMNo8Te7Xp4,"Top 10 Secrets You Didn't Know About Pokemon GO (Pokemon GO Secrets, Easter Eggs, Pokemon GO Tips)",4252432,60327,3779,Top5Central,Aug 1 2016,3.6M
https://www.youtube.com/watch?v=hq4HfWKE_MM,If Pokémon were Real and Alive 2,4954659,22837,3121,Happy Freak Friends,Jan 4 2016,17K
https://www.youtube.com/watch?v=W_fSLYOf4Lg,Pokemon GO Surprise Eggs Toys Slime Clay With Pokemon Center Playset,50073779,136550,24733,ALPACO,Sep 15 2016,693K
https://www.youtube.com/watch?v=uURkqcVck_w,OPENING BIGGEST MYSTERY BOX WITH BEST POKEMON CARDS AND TOYS FROM GAMESTOP!,441366,10464,716,Leonhart,Nov 16 2017,330K
https://www.youtube.com/watch?v=Z9KxQWeit5Y,Opening: The Collector's Case POKEMON + Yo-Kai Watch Theme Subscription Box!,585158,2567,751,INVISIGOTH,Dec 24 2016,225K
https://www.youtube.com/watch?v=GSpOER7YC3o,"I Spent 50,000 at The Pokemon Center...",1024148,14213,1360,UnlistedLeaf,Aug 21 2017,1.6M
https://www.youtube.com/watch?v=Dx15K5Mm3Eo,Real Story Of Pokemon In Hindi | Real Story Behind Creation Of Pokemon | Satoshi Tajiri | Ash,416022,22570,857,AIO Mystery,Aug 21 2017,13K
https://www.youtube.com/watch?v=HWcZR8lxZ08,Opening $1000+ OF OLD POKEMON BOOSTERS!!,293107,10037,383,UnlistedLeaf,Dec 19 2017,1.6M
https://www.youtube.com/watch?v=ruE96CA0rj0,You Can’t Rip This Pokemon Card,3269474,25299,2339,UnlistedLeaf,Oct 11 2016,1.6M
https://www.youtube.com/watch?v=3teElrYXqW8,Rare toys - Pokemon real figure collection,2081268,4208,862,ALPACO,Jul 1 2017,693K
https://www.youtube.com/watch?v=7E36NB6HLF0,Pokemon In Real Life 2017 | Top 25s | All Characters,24754542,93168,19030,Top 25s,Jun 10 2017,
https://www.youtube.com/watch?v=ehkKWHXaRkg,BUYING EVERYTHING FROM A POKEMON STORE!!! EPIC EXPENSIVE $ HAUL! Inside The Best NINTENDO ROOM Tour!,1123816,13704,1123,HardCorllector,Mar 27 2017,341K
https://www.youtube.com/watch?v=8_gjbvAYhzw,Pokémon 1st Generation Japanese and English Names!,1263421,29295,1614,Daylightful,Feb 9 2016,10K
https://www.youtube.com/watch?v=pKjne5oYAjo,Opening A Custom Pokemon Booster Box!! Part 1,2340888,23824,874,UnlistedLeaf,Sep 8 2015,1.6M
https://www.youtube.com/watch?v=8gJAtdmbIWQ,Pokemon Vending Machine Surprise Toys,12244846,31545,5470,ALPACO,Dec 29 2016,693K
https://www.youtube.com/watch?v=xXBPkouFtls,OPENING THE 7 BEST POKEMON EVOLUTIONS PACKS EVER (Hunt For Charizard),1027986,6900,1127,CandyEvie,Dec 15 2016,358K
https://www.youtube.com/watch?v=p2UgijCIAcc,Battle of the Regions (HOENN vs SINNOH) - Pokemon Battle Revolution (1080p 60fps),5496933,23361,4613,TboltGames,Dec 4 2016,76K
https://www.youtube.com/watch?v=GRG3MyDPP9M,Top 5 Worst Starter Pokemon,369032,4556,3312,MysticUmbreon,Feb 24 2018,242K
https://www.youtube.com/watch?v=GNZkVEmQRXw,WHAT HAPPENS IF YOU USE A DITTO AGAINST A RAID BOSS IN POKEMON GO?,2575883,21903,4357,MYSTIC7,Jun 25 2017,1.6M
https://www.youtube.com/watch?v=-BaZNztw1hY,EPIC Pokemon Card CHALLENGE! (Ali vs Clare),3714767,46164,2119,MoreAliA,Mar 13 2017,5.1M
https://www.youtube.com/watch?v=b54J_l-Oymg,【MAD】ポケモン-ヒトカゲ～リザードンで「FIRE!!」,2971839,4556,518,来夢真州,Mar 13 2013,2.4K
https://www.youtube.com/watch?v=yNUYjyzA47o,All Legendary Pokémon (Animated Sprites),2256890,13638,1131,Tom Salazar,Apr 28 2017,168K
https://www.youtube.com/watch?v=gIKQo7f1JDg,10 Dark 90s Cartoon Theories That Will Ruin Your Childhood,677951,8044,705,Screen Rant,Mar 22 2018,4.8M
https://www.youtube.com/watch?v=6Kd4DFosDes,Top 10 Greatest Dragon Type Pokemon,1870727,16141,2703,WatchMojo.com,Nov 14 2016,17M
https://www.youtube.com/watch?v=zr8aGdTVK5U,Pokemon - CRAZY RARE POKEMON CARD OPENING!,3377213,61638,1890,MoreAliA,Sep 23 2016,5.1M
https://www.youtube.com/watch?v=K2eWarZZn-4,Future Pokemon Evolutions 3,2230005,23627,2603,Adve Adminis,Jul 22 2017,80K
https://www.youtube.com/watch?v=qGs-2pN1eaU,10 Pokemon That Secretly Have Evil Twins,1157260,11656,1311,TheSmithPlays,Apr 3 2017,2.1M
https://www.youtube.com/watch?v=7q2J97Acvwo,Pokemon Ultra Sun and Ultra Moon: Alola Ash Vs Alain (Pokemon Ash Rival),2572400,10136,1648,BroGamerChannel,Feb 6 2018,227K
https://www.youtube.com/watch?v=0dwjy-0uFVI,All Dragon Type Pokémon,919880,6232,410,Tom Salazar,Mar 18 2017,168K
https://www.youtube.com/watch?v=Sz8Fdnz-6Xk,10 Pokemon Fusions You Wish Actually Existed,2736617,23819,2006,Top 10 Trends,Oct 8 2017,881K
